@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2343479/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,168.0,27.0,1.0,266.0,89.0,0.0,2.0,29.0,0.0,1.0,105.0,34.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.536842105
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,205.0,17.0,1.0,245.0,69.0,1.0,2.0,13.0,8.0,1.0,55.0,32.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.118881119
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,164.0,18.0,3.0,246.0,85.0,2.0,2.0,1.0,14.0,1.0,67.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.286885246
race:Protoss,status:Loss,http://kr.battle.net/sc2/en/profile/2341467/1/,129.0,20.0,1.0,165.0,21.0,2.0,4.0,17.0,40.0,3.0,77.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3463796477
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,130.0,11.0,3.0,187.0,67.0,2.0,1.0,8.0,37.0,3.0,43.0,23.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0405643739
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2341467/1/,114.0,14.0,1.0,204.0,121.0,2.0,4.0,14.0,43.0,1.0,9.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.99410609
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,156.0,1.0,0.0,0.0,171.0,1.0,1.0,21.0,0.0,1.0,376.0,0.0,0.0,0.0,2.0,161.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.822306238
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,131.0,2.0,1.0,1.0,143.0,1.0,2.0,22.0,0.0,1.0,308.0,4.0,0.0,0.0,2.0,143.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.527162978
race:Zerg,status:Win,http://us.battle.net/sc2/en/profile/3202227/1/,130.0,2.0,0.0,0.0,211.0,0.0,3.0,25.0,0.0,1.0,374.0,3.0,0.0,0.0,2.0,141.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.85840708
race:Zerg,status:Loss,http://us.battle.net/sc2/en/profile/3202227/1/,111.0,2.0,0.0,0.0,214.0,1.0,1.0,17.0,0.0,1.0,432.0,4.0,0.0,0.0,2.0,207.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.12244898
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,137.0,1.0,2.0,3.0,57.0,2.0,9.0,111.0,219.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5251798561
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,137.0,1.0,2.0,13.0,55.0,1.0,11.0,113.0,234.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.798206278
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,191.0,2.0,0.0,0.0,37.0,5.0,26.0,45.0,122.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7632508834
race:Protoss,status:Win,http://kr.battle.net/sc2/en/profile/2348639/1/,105.0,2.0,5.0,9.0,28.0,3.0,11.0,71.0,147.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4686346863
